price,seller_age_days,seller_rating,seller_sales_count,review_count,return_policy_days,price_ratio_to_typical,seller_trust_score,seller_new_flag,review_to_sales_ratio,suspicious_phrase_count,brand,category,shipping_country,currency,text_combined
1676.37,922,4.56,1196,484,23,1.1561172413793104,4.963037811564922,0,0.404344193817878,0,Gucci,Handbags,JP,USD,gucci handbags in excellent condition serial number available. fast shipping and returns accepted.
1942.4,1546,3.82,787,0,21,1.0791111111111111,4.59298545005043,0,0.0,0,Louis Vuitton,Electronics,GB,USD,louis vuitton electronics in excellent condition minimal wear. verified authenticity by trusted reseller.
90.45,976,4.14,1580,215,22,0.75375,4.8471262071087855,0,0.1359898798228969,0,Nike,Electronics,AE,USD,original nike electronics with full packaging minimal wear. verified authenticity by trusted reseller.
9536.98,1127,4.26,524,193,51,1.0038926315789474,4.792079780456606,0,0.3676190476190476,0,Rolex,Cameras,AE,USD,verified rolex cameras listing purchased from official store. invoice and original box included.
390.41,0,4.83,647,15,42,0.9784711779448623,4.001972674088069,1,0.023148148148148147,0,Sony,Cameras,JP,USD,original sony cameras with full packaging minimal wear. verified authenticity by trusted reseller.
90.93,223,4.41,122,382,30,0.9571578947368422,4.1492929966213605,0,3.105691056910569,1,Adidas,Watches,CN,USD,luxury adidas replica item no receipt available. perfect copy and hard to tell.
78.25,540,3.71,241,202,30,0.8236842105263158,4.135747323366144,0,0.8347107438016529,0,Adidas,Handbags,CN,USD,original adidas handbags with full packaging serial number available. fast shipping and returns accepted.
269.56,0,2.83,43,0,7,0.18590344827586208,2.2545474084795654,1,0.0,2,Gucci,Audio,JP,USD,"gucci audio dm for more factory source stock, no box but same quality as original."
476.12,401,5.0,858,259,27,0.6811444921316167,4.973410043788917,0,0.30151338766006985,0,Samsung,Electronics,CN,USD,original samsung electronics with full packaging purchased from official store. invoice and original box included.
776.77,78,4.94,898,0,29,0.9138470588235293,4.723737936487958,0,0.0,0,Canon,Electronics,US,USD,verified canon electronics listing minimal wear. verified authenticity by trusted reseller.
796.79,216,4.94,886,455,14,0.9374,4.796945848608464,0,0.5129650507328072,0,Canon,Handbags,JP,USD,canon handbags in excellent condition minimal wear. verified authenticity by trusted reseller.
2943.35,86,2.23,0,16,1,0.30982631578947367,1.6783862177981876,0,16.0,2,Rolex,Sneakers,IN,USD,"rolex sneakers factory surplus factory source stock, no box but same quality as original."
608.65,657,4.57,948,691,5,0.8707439198855508,4.76873293935128,0,0.7281348788198103,0,Samsung,Sneakers,GB,USD,samsung sneakers in excellent condition purchased from official store. invoice and original box included.
1624.54,103,4.12,22,332,35,1.1203724137931035,3.509532188853493,0,14.434782608695652,0,Gucci,Cameras,JP,USD,original gucci cameras with full packaging purchased from official store. invoice and original box included.
1757.35,956,4.29,1292,257,55,0.9763055555555555,5.026250603410908,0,0.19876256767208042,0,Louis Vuitton,Handbags,TR,USD,louis vuitton handbags in excellent condition minimal wear. verified authenticity by trusted reseller.
92.28,56,4.67,737,296,35,0.769,4.533943646325301,1,0.4010840108401084,0,Nike,Cameras,AE,USD,original nike cameras with full packaging minimal wear. verified authenticity by trusted reseller.
1151.57,911,5.0,1242,142,13,1.3547882352941176,5.118666771388828,0,0.11423974255832663,0,Canon,Cameras,US,USD,canon cameras in excellent condition minimal wear. verified authenticity by trusted reseller.
67.81,997,4.66,1337,265,25,0.7137894736842105,5.057595801618763,0,0.19805680119581465,0,Adidas,Cameras,TR,USD,verified adidas cameras listing minimal wear. verified authenticity by trusted reseller.
559.48,296,4.12,593,481,23,0.8004005722460659,4.4197796506610665,0,0.8097643097643098,0,Samsung,Audio,AE,USD,verified samsung audio listing purchased from official store. invoice and original box included.
8570.03,588,4.45,309,167,35,0.9021084210526317,4.568407001917536,0,0.5387096774193548,0,Rolex,Handbags,JP,USD,original rolex handbags with full packaging purchased from official store. invoice and original box included.
30.1,91,4.25,0,6,1,0.3168421052631579,2.595768286557356,0,6.0,1,Adidas,Watches,AE,USD,"adidas watches premium wholesale lot deal dm for wholesale and better price, limited details."
127.8,212,4.45,1133,315,19,1.065,4.660070445928338,0,0.2777777777777778,0,Nike,Watches,CN,USD,nike watches in excellent condition serial number available. fast shipping and returns accepted.
265.37,10,4.01,6,6,0,0.31220000000000003,2.650661828183584,1,0.8571428571428571,0,Canon,Electronics,AE,USD,verified canon electronics listing minimal wear. verified authenticity by trusted reseller.
37.18,15,3.39,23,1,0,0.14931726907630521,2.7359017659229536,1,0.041666666666666664,1,Bose,Handbags,US,USD,bose handbags premium mirror quality deal no receipt available. perfect copy and hard to tell.
712.07,354,4.24,359,669,15,0.8912015018773467,4.335343676283852,0,1.8583333333333334,0,Apple,Electronics,AE,USD,apple electronics in excellent condition serial number available. fast shipping and returns accepted.
251.74,25,2.74,78,11,2,0.29616470588235294,2.8240764438199775,1,0.13924050632911392,1,Canon,Sneakers,AE,USD,"canon sneakers premium wholesale lot deal dm for wholesale and better price, limited details."
1074.43,0,3.83,536,331,36,0.5969055555555556,3.474999523627216,1,0.6163873370577281,0,Louis Vuitton,Handbags,JP,USD,louis vuitton handbags in excellent condition purchased from official store. invoice and original box included.
8437.23,637,4.6,1802,421,31,0.8881294736842105,5.068052548302548,0,0.23349972268441485,0,Rolex,Handbags,GB,USD,original rolex handbags with full packaging minimal wear. verified authenticity by trusted reseller.
62.96,452,4.84,865,0,18,0.6627368421052632,4.876355045963064,0,0.0,0,Adidas,Sneakers,JP,USD,original adidas sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
114.5,0,4.31,971,172,41,0.9541666666666667,3.8643389511151094,1,0.17695473251028807,0,Nike,Electronics,TR,USD,nike electronics in excellent condition serial number available. fast shipping and returns accepted.
63.87,1703,4.9,0,350,24,0.6723157894736842,3.441110056108389,0,350.0,0,Adidas,Audio,IN,USD,original adidas audio with full packaging minimal wear. verified authenticity by trusted reseller.
121.14,121,4.83,467,80,39,1.275157894736842,4.626220230689401,0,0.17094017094017094,0,Adidas,Handbags,GB,USD,adidas handbags in excellent condition serial number available. fast shipping and returns accepted.
218.48,511,3.97,1142,27,27,0.8774297188755019,4.617601609704629,0,0.023622047244094488,0,Bose,Audio,CN,USD,bose audio in excellent condition serial number available. fast shipping and returns accepted.
107.12,12,2.95,0,17,5,0.05951111111111111,1.7372424036192307,1,17.0,2,Louis Vuitton,Sneakers,JP,USD,"louis vuitton sneakers dm for more factory source stock, no box but same quality as original."
1797.29,0,4.48,0,0,15,1.2395103448275862,2.0910000000000006,1,0.0,0,Gucci,Audio,AE,USD,original gucci audio with full packaging serial number available. fast shipping and returns accepted.
107.49,380,4.32,841,452,27,0.8957499999999999,4.654364909829587,0,0.5368171021377672,0,Nike,Watches,GB,USD,nike watches in excellent condition serial number available. fast shipping and returns accepted.
301.32,17,2.57,29,7,5,0.20780689655172413,2.4653551090999635,1,0.23333333333333334,2,Gucci,Cameras,TR,USD,"gucci cameras inspired factory source stock, no box but same quality as original."
115.29,431,4.58,1447,488,15,0.9607500000000001,4.865748481473032,0,0.3370165745856354,0,Nike,Handbags,AE,USD,verified nike handbags listing minimal wear. verified authenticity by trusted reseller.
17.72,20,1.48,106,7,9,0.18652631578947368,2.33588557427399,1,0.06542056074766354,1,Adidas,Watches,TR,USD,luxury adidas authentic style item no receipt available. perfect copy and hard to tell.
157.92,1045,4.33,787,374,17,0.6342168674698795,4.7437838191582005,0,0.4746192893401015,0,Bose,Handbags,JP,USD,verified bose handbags listing serial number available. fast shipping and returns accepted.
160.14,0,3.01,54,0,2,0.2004255319148936,2.3663332963081176,1,0.0,1,Apple,Watches,TR,USD,apple watches looks original no receipt available. perfect copy and hard to tell.
365.16,170,4.58,437,612,14,0.9151879699248121,4.422804261069511,0,1.3972602739726028,0,Sony,Electronics,GB,USD,verified sony electronics listing purchased from official store. invoice and original box included.
1936.27,887,4.46,1417,407,27,1.0757055555555555,4.974596438221843,0,0.28702397743300423,0,Louis Vuitton,Electronics,DE,USD,verified louis vuitton electronics listing purchased from official store. invoice and original box included.
1782.86,347,4.31,1119,0,26,0.9904777777777777,4.702601363038456,0,0.0,0,Louis Vuitton,Cameras,DE,USD,louis vuitton cameras in excellent condition purchased from official store. invoice and original box included.
372.78,13,1.68,102,5,1,0.20709999999999998,2.3155408464996974,1,0.04854368932038835,1,Louis Vuitton,Watches,JP,USD,louis vuitton watches discounted luxury no receipt available. perfect copy and hard to tell.
10689.99,644,4.49,968,641,30,1.125262105263158,4.859953700492058,0,0.6615067079463365,0,Rolex,Watches,US,USD,original rolex watches with full packaging serial number available. fast shipping and returns accepted.
51.4,60,3.21,50,9,0,0.42833333333333334,3.0440874878070785,0,0.17647058823529413,1,Nike,Audio,JP,USD,"nike audio without receipt dm for wholesale and better price, limited details."
806.03,742,4.72,183,266,12,1.1531187410586552,4.47933834610991,0,1.4456521739130435,0,Samsung,Handbags,IN,USD,samsung handbags in excellent condition purchased from official store. invoice and original box included.
818.55,1002,4.53,1036,178,32,1.024468085106383,4.971134420251673,0,0.171648987463838,0,Apple,Sneakers,IN,USD,verified apple sneakers listing minimal wear. verified authenticity by trusted reseller.
122.76,1035,3.92,991,0,11,1.0230000000000001,4.585399140244132,0,0.0,0,Nike,Handbags,TR,USD,original nike handbags with full packaging minimal wear. verified authenticity by trusted reseller.
1802.38,373,4.58,519,417,4,1.2430206896551725,4.533095572506047,0,0.801923076923077,0,Gucci,Sneakers,US,USD,gucci sneakers in excellent condition serial number available. fast shipping and returns accepted.
8867.43,849,4.56,408,185,21,0.9334136842105264,4.672214241433355,0,0.45232273838630804,0,Rolex,Cameras,CN,USD,rolex cameras in excellent condition serial number available. fast shipping and returns accepted.
98.3,587,4.58,1534,302,25,0.8191666666666666,4.976580457190118,0,0.196742671009772,0,Nike,Cameras,US,USD,verified nike cameras listing purchased from official store. invoice and original box included.
360.38,57,4.08,0,8,6,0.24853793103448277,2.4750664515819625,1,8.0,1,Gucci,Cameras,GB,USD,gucci cameras factory surplus no receipt available. perfect copy and hard to tell.
1525.47,0,3.9,914,443,28,1.052048275862069,3.5997310163188803,1,0.48415300546448087,0,Gucci,Electronics,TR,USD,verified gucci electronics listing minimal wear. verified authenticity by trusted reseller.
102.79,920,4.9,752,495,21,1.082,4.989835312388269,0,0.6573705179282868,0,Adidas,Watches,GB,USD,original adidas watches with full packaging minimal wear. verified authenticity by trusted reseller.
98.18,485,5.0,352,601,34,1.0334736842105263,4.814548307818398,0,1.7025495750708215,0,Adidas,Sneakers,CN,USD,original adidas sneakers with full packaging serial number available. fast shipping and returns accepted.
744.84,0,4.75,1307,349,1,1.065579399141631,3.936563633004286,1,0.2668195718654434,0,Samsung,Cameras,JP,USD,original samsung cameras with full packaging purchased from official store. invoice and original box included.
34.12,32,1.31,0,0,0,0.35915789473684206,1.113976134219972,1,0.0,1,Adidas,Cameras,DE,USD,adidas cameras premium mirror quality deal no receipt available. perfect copy and hard to tell.
8569.42,976,4.84,538,965,39,0.9020442105263158,4.978101890533667,0,1.790352504638219,0,Rolex,Audio,CN,USD,original rolex audio with full packaging minimal wear. verified authenticity by trusted reseller.
228.09,32,3.26,0,10,0,0.26834117647058825,1.9914761342199718,1,10.0,0,Canon,Sneakers,JP,USD,canon sneakers in excellent condition serial number available. fast shipping and returns accepted.
568.44,850,4.18,27,170,33,0.7114392991239049,3.891012946829807,0,6.071428571428571,0,Apple,Audio,CN,USD,original apple audio with full packaging purchased from official store. invoice and original box included.
1366.34,44,3.0,77,0,0,0.14382526315789473,3.010176580137946,1,0.0,2,Rolex,Watches,IN,USD,"rolex watches discounted luxury factory source stock, no box but same quality as original."
242.68,3,2.19,0,1,2,0.303729662077597,1.2034441541679837,1,1.0,0,Apple,Electronics,DE,USD,verified apple electronics listing serial number available. fast shipping and returns accepted.
223.34,1411,4.47,673,86,40,0.8969477911646586,4.927721890436055,0,0.12759643916913946,0,Bose,Handbags,CN,USD,verified bose handbags listing purchased from official store. invoice and original box included.
1364.04,503,5.0,1901,331,7,0.7578,5.106051750987039,0,0.1740273396424816,1,Louis Vuitton,Audio,DE,USD,"louis vuitton audio premium mirror quality deal dm for wholesale and better price, limited details."
10696.36,699,4.49,219,186,24,1.1259326315789475,4.471568936844601,0,0.8454545454545455,0,Rolex,Handbags,IN,USD,rolex handbags in excellent condition purchased from official store. invoice and original box included.
52.85,62,1.25,19,1,0,0.1324561403508772,1.9329032773472274,0,0.05,1,Sony,Handbags,DE,USD,"luxury sony without receipt item dm for wholesale and better price, limited details."
20.55,3,4.73,73,0,6,0.2163157894736842,3.4424604274690265,1,0.0,1,Adidas,Cameras,GB,USD,"adidas cameras inspired dm for wholesale and better price, limited details."
354.93,3,4.12,41,11,0,0.19718333333333335,2.9963615587388257,1,0.2619047619047619,1,Louis Vuitton,Sneakers,GB,USD,louis vuitton sneakers factory surplus no receipt available. perfect copy and hard to tell.
765.73,711,4.2,1281,218,28,1.0954649499284692,4.80425584608195,0,0.17004680187207488,0,Samsung,Watches,JP,USD,verified samsung watches listing minimal wear. verified authenticity by trusted reseller.
